date_date,orders_id,products_id,customers_id,category_1,category_2,category_3,code,promo_name,turnover_before_promo,turnover,purchase_cost,qty
2021-04-09,836305,116809,18642,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-04-14,842961,116809,16986,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-07-23,941982,116809,201823,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-04-11,839187,116809,217856,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-07-19,938504,116809,278111,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-04-05,830004,116809,276665,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,PREMIERE,,2.0,2.0,1.42,1
2021-07-24,942550,116809,272036,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-04-04,829580,116809,71962,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-06-10,903390,116809,199946,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-05-28,889615,116809,169027,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-06-16,909054,116809,250609,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,GREENBLEUE,,2.0,2.0,1.42,1
2021-04-23,852817,116809,250609,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-07-17,936419,116809,121264,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-05-08,870858,116809,254448,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-06-03,896235,116809,22727,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-08-30,973596,116809,160493,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,HAPPEEZ,,2.0,2.0,1.42,1
2021-04-05,830724,116809,10232,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-05-04,866742,116809,205588,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-06-16,908727,116809,122548,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-05-31,892656,116809,34878,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,WEEZCLUB,,2.0,2.0,1.42,1
2021-08-29,973095,116809,203163,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-04-28,858988,116809,13228,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-07-04,925320,116809,173751,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-05-13,875687,116809,214411,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-07-25,943769,116809,10493,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-05-09,871482,116809,146142,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-07-05,926509,116809,262049,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-04-12,839930,116809,85816,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,,,2.0,2.0,1.42,1
2021-04-06,832038,116809,277123,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,PREMIERE,,2.0,2.0,1.42,1
2021-04-17,845928,116809,281033,Epicerie sucrée,"Biscuits, Gâteaux",Biscuit au chocolat,BIENVENUE21,,2.0,2.0,1.42,1
2021-06-28,918715,41034,263021,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-03,896037,41034,70663,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-14,907154,41034,251969,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-30,920996,41034,198090,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-27,917015,41034,297665,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,GNEW21,Hipp 2021,2.0,1.7,1.61,1
2021-06-05,897656,41034,278667,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,GREENCNL,Hipp 2021,2.0,1.7,1.61,1
2021-06-28,918143,41034,282564,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-29,919316,41034,289896,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-13,905998,41034,38642,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-04,896770,41034,249015,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-06,898963,41034,293838,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,WELCOME21,Hipp 2021,2.0,1.7,1.61,1
2021-06-16,908788,41034,279677,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,HAPPEEZ,Hipp 2021,2.0,1.7,1.61,1
2021-06-26,916636,41034,27971,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,HAPPEEZCLUB,Hipp 2021,2.0,1.7,1.61,1
2021-06-23,914670,41034,100016,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-04,897400,41034,173562,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,GWZSNACK,Hipp 2021,2.0,1.7,1.61,1
2021-06-17,909205,41034,168995,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,GREENLOVE,Hipp 2021,2.0,1.7,1.61,1
2021-06-29,919639,41034,26150,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-30,920526,41034,35193,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,HAPPYHOUR,Hipp 2021,2.0,1.7,1.61,1
2021-06-13,905167,41034,142701,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,GREENCNL,Hipp 2021,2.0,1.7,1.61,1
2021-06-05,897534,41034,229549,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-28,918708,41034,210407,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-22,913989,41034,161424,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-06-02,895252,41034,258261,Bébé & Enfant,Alimentation bébé,Desserts lactés bébé,,Hipp 2021,2.0,1.7,1.61,1
2021-07-07,928800,87405,289844,Epicerie sucrée,Aide à la pâtisserie,Levure et gélifiant,,Soldes ! 2eme demarque,2.0,1.6,1.14,2
2021-07-11,932022,87405,300463,Epicerie sucrée,Aide à la pâtisserie,Levure et gélifiant,GNEW21,Soldes ! 2eme demarque,2.0,1.6,1.14,2
2021-05-22,884010,16522,46532,Beauté & Hygiène,Douche et Bain,Savon,,Bio cadeaux pour Maman ! ,2.0,1.6,1.1,1
2021-05-07,869529,16522,72823,Beauté & Hygiène,Douche et Bain,Savon,WEEZCLUB,,2.0,2.0,1.1,1
2021-05-16,879142,16522,117781,Beauté & Hygiène,Douche et Bain,Savon,,Bio cadeaux pour Maman ! ,2.0,1.6,1.1,1
2021-04-22,851999,16522,167094,Beauté & Hygiène,Douche et Bain,Savon,,,2.0,2.0,1.1,1
2021-04-05,829763,16522,4596,Beauté & Hygiène,Douche et Bain,Savon,,,2.0,2.0,1.1,1
2021-05-01,862121,16522,1416,Beauté & Hygiène,Douche et Bain,Savon,,,2.0,2.0,1.1,1
2021-05-16,878505,16522,279493,Beauté & Hygiène,Douche et Bain,Savon,,Bio cadeaux pour Maman ! ,2.0,1.6,1.1,1
2021-05-10,873682,16522,53291,Beauté & Hygiène,Douche et Bain,Savon,GREENTMT,,2.0,2.0,1.1,1
2021-05-28,889459,88976,227221,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-04-11,838748,88976,48597,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.17,1
2021-08-02,950044,88976,29037,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-06-01,893281,88976,239060,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-04-04,828770,88976,127058,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.17,1
2021-05-22,884070,88976,6263,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",WEEZCLUB,Vive le bio,2.0,1.7,1.16,1
2021-07-08,930017,88976,203193,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.16,1
2021-05-27,888759,88976,58302,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-05-04,866523,88976,286290,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",BIENVENUE21,,2.0,2.0,1.16,1
2021-06-07,900715,88976,36786,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.16,1
2021-04-21,850246,88976,88291,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",HAPPEEZCLUB,Vive le bio,2.0,1.7,1.17,1
2021-04-19,848840,88976,281867,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",PREMIERE,Vive le bio,2.0,1.7,1.17,1
2021-04-24,853466,88976,16197,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.17,1
2021-05-02,862881,88976,6263,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",WEEZCLUB,,2.0,2.0,1.17,1
2021-08-01,949869,88976,295970,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-05-21,883510,88976,125936,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-08-16,961784,88976,8453,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-06-24,915061,88976,134,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-04-05,830020,88976,24421,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.17,1
2021-05-30,890953,88976,289923,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-06-07,900718,88976,155782,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.16,1
2021-06-20,911881,88976,249159,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",GREENBLEUE,Vive le bio,2.0,1.7,1.16,1
2021-04-12,840642,88976,22971,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.17,1
2021-08-13,959831,88976,51487,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-07-11,931557,88976,219298,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",HAPPYDAY,,2.0,2.0,1.16,1
2021-05-21,883743,88976,235979,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-07-19,937879,88976,35679,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.16,1
2021-06-20,911794,88976,171692,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-06-15,907982,88976,24421,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",GREENBLEUE,,2.0,2.0,1.16,1
2021-05-13,875995,88976,288660,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",PREMIERE,Vive le bio,2.0,1.7,1.16,1
2021-04-09,836366,88976,239060,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.17,1
2021-04-24,853820,88976,171692,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.17,1
2021-08-23,968402,88976,114564,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-04-21,850718,88976,282336,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",PREMIERE,Vive le bio,2.0,1.7,1.17,1
2021-07-01,922163,88976,142242,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.16,1
2021-04-20,850050,88976,36338,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",GREENECU,Vive le bio,2.0,1.7,1.17,1
2021-08-21,965938,88976,43412,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",GREENLN,Vive le bio,2.0,1.7,1.16,1
2021-08-22,966285,88976,36338,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",GREENLN,Vive le bio,2.0,1.7,1.16,1
2021-06-07,899663,88976,31918,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.16,1
2021-08-21,965437,88976,275021,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-07-30,948386,88976,171692,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-06-28,918333,88976,76745,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-07-04,924705,88976,135101,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.16,1
2021-05-31,892643,88976,154104,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,Vive le bio,2.0,1.7,1.16,1
2021-07-23,941982,88976,201823,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",,,2.0,2.0,1.16,1
2021-05-17,880313,88976,289645,Epicerie sucrée,Tartines et biscottes,"Tartine craquante, biscotte",BIENVENUE21,Vive le bio,2.0,1.7,1.16,1
2021-06-06,899051,83351,285159,Epicerie sucrée,"Barre de céréales, pâte d'amande","Barre de céréales, fruits",,DLC courtes,2.0,1.0,1.14,1
2021-05-31,891963,83351,8634,Epicerie sucrée,"Barre de céréales, pâte d'amande","Barre de céréales, fruits",,DLC courtes,2.0,1.0,1.14,1
2021-07-11,932322,68510,142313,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",HAPPYDAY,dlc courte,2.0,1.0,1.19,1
2021-06-30,921372,68510,298450,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",HAPPYHOUR,dlc courte,2.0,1.0,1.19,1
2021-06-30,920196,68510,150613,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",HAPPYHOUR,dlc courte,2.0,1.0,1.19,1
2021-06-18,910661,68510,296328,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",WELCOME21,dlc courte,2.0,1.0,1.19,1
2021-07-13,933686,68510,187737,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",GREENAMIS,dlc courte,2.0,1.0,1.19,1
2021-07-15,935495,68510,216278,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",,dlc courte,2.0,1.0,1.19,1
2021-07-01,922288,68510,113244,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",,dlc courte,2.0,1.0,1.19,1
2021-06-21,912950,68510,4570,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",,dlc courte,2.0,1.0,1.19,1
2021-06-28,918978,68510,194895,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",,dlc courte,2.0,1.0,1.19,1
2021-06-24,915560,68510,102813,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",,dlc courte,2.0,1.0,1.19,1
2021-06-26,916354,68510,297509,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",,dlc courte,2.0,1.0,1.19,1
2021-06-27,917235,68510,207504,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",GREENCOUCHES,dlc courte,2.0,1.0,1.19,1
2021-07-01,922400,68510,197444,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",GREENTIDOO,dlc courte,2.0,1.0,1.19,1
2021-06-29,919334,68510,179869,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",,dlc courte,2.0,1.0,1.19,1
2021-06-23,914680,68510,214545,Bébé & Enfant,Alimentation bébé,"Petits pots viande, poisson",,dlc courte,2.0,1.0,1.19,1
2021-05-25,887634,16552,231455,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-06-10,903271,16552,282105,Boisson,Boisson végétale,Boisson au riz,GREENCNL,,2.0,2.0,1.5,1
2021-08-10,957574,16552,303893,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-07-29,947655,16552,246056,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-04-11,838954,16552,164320,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-06-03,896334,16552,253326,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-04-13,841855,16552,246056,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-05-07,869756,16552,71678,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-04-15,844181,16552,280509,Boisson,Boisson végétale,Boisson au riz,BIENVENUE21,,2.0,2.0,1.5,1
2021-04-18,847631,16552,281544,Boisson,Boisson végétale,Boisson au riz,BIENVENUE21,,2.0,2.0,1.5,1
2021-05-03,865631,16552,60700,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-06-21,912830,16552,12973,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-04-26,855754,16552,69883,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-04-10,837490,16552,27859,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-05-16,878980,16552,225685,Boisson,Boisson végétale,Boisson au riz,GREENCOUR,,2.0,2.0,1.5,1
2021-07-16,935842,16552,179169,Boisson,Boisson végétale,Boisson au riz,HAPPEEZ,,2.0,2.0,1.5,1
2021-06-09,902355,16552,164320,Boisson,Boisson végétale,Boisson au riz,,,2.0,2.0,1.5,1
2021-04-04,829385,70587,50138,Bébé & Enfant,Alimentation bébé,"Goûters, biscuits bébé",,Vive le bio,2.0,1.8,1.09,2
2021-04-06,831413,70587,141973,Bébé & Enfant,Alimentation bébé,"Goûters, biscuits bébé",,Vive le bio,2.0,1.8,1.09,2
2021-06-30,921886,75756,121254,Bébé & Enfant,Alimentation bébé,Petits pots fruits,HAPPYHOUR,Soldes ! ,2.0,1.9,1.19,2
2021-06-30,921433,75756,188601,Bébé & Enfant,Alimentation bébé,Petits pots fruits,HAPPYHOUR,Soldes ! ,2.0,1.9,1.19,2
2021-06-30,920526,75756,35193,Bébé & Enfant,Alimentation bébé,Petits pots fruits,HAPPYHOUR,Soldes ! ,2.0,1.9,1.19,2
2021-07-04,924376,75756,286938,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,Soldes ! ,2.0,1.9,1.19,2
2021-06-22,913394,75756,189475,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,hipp juin septembre,2.0,1.7,1.19,2
2021-06-22,913575,75756,7051,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,hipp juin septembre,2.0,1.7,1.19,2
2021-07-07,929210,75756,9271,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,Soldes ! ,2.0,1.9,1.19,2
2021-06-22,913472,75756,259025,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,hipp juin septembre,2.0,1.7,1.19,2
2021-06-26,916650,75756,297578,Bébé & Enfant,Alimentation bébé,Petits pots fruits,PREMIERE,hipp juin septembre,2.0,1.7,1.19,2
2021-07-04,924912,75756,299151,Bébé & Enfant,Alimentation bébé,Petits pots fruits,PREMIERE,Soldes ! ,2.0,1.9,1.19,2
2021-06-29,919903,75760,88924,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,hipp juin septembre,2.0,1.7,1.19,2
2021-06-17,909295,75760,238150,Bébé & Enfant,Alimentation bébé,Petits pots fruits,GREENBLEUE,hipp juin septembre,2.0,1.7,1.19,2
2021-06-14,907076,75760,154025,Bébé & Enfant,Alimentation bébé,Petits pots fruits,GREENBLEUE,hipp juin septembre,2.0,1.7,1.19,2
2021-07-04,924376,75760,286938,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,Soldes ! ,2.0,1.9,1.19,2
2021-07-05,926650,75760,15141,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,Soldes ! ,2.0,1.9,1.19,2
2021-07-03,924160,75760,164018,Bébé & Enfant,Alimentation bébé,Petits pots fruits,HAPPEEZ,Soldes ! ,2.0,1.9,1.19,2
2021-06-02,894747,75760,151143,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,hipp juin septembre,2.0,1.7,1.19,2
2021-07-04,924912,75760,299151,Bébé & Enfant,Alimentation bébé,Petits pots fruits,PREMIERE,Soldes ! ,2.0,1.9,1.19,2
2021-06-22,913472,75760,259025,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,hipp juin septembre,2.0,1.7,1.19,2
2021-07-07,928201,75760,230477,Bébé & Enfant,Alimentation bébé,Petits pots fruits,HAPPYHOUR,Soldes ! ,2.0,1.9,1.19,2
2021-06-30,920542,75760,5015,Bébé & Enfant,Alimentation bébé,Petits pots fruits,HAPPYHOUR,Soldes ! ,2.0,1.9,1.19,2
2021-06-05,897832,75761,96559,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,hipp juin septembre,2.0,1.7,1.17,2
2021-06-02,894747,75761,151143,Bébé & Enfant,Alimentation bébé,Petits pots fruits,,hipp juin septembre,2.0,1.7,1.17,2
2021-06-08,901003,148740,88211,Boisson,Boisson végétale,Boisson à l'amande,GREENCNL,,2.25,2.25,1.47,1
2021-08-29,972914,122118,3502,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.25,2.25,1.44,1
2021-05-27,888893,122118,285132,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.25,2.25,1.44,1
2021-08-16,961322,122118,54853,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.25,2.25,1.44,1
2021-06-15,907639,122118,114688,Epicerie salée,Légumes et conserves ,Légumes en conserve,HAPPEEZCLUB,,2.25,2.25,1.44,1
2021-07-05,925663,122118,54853,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.25,2.25,1.44,1
2021-08-03,951094,122118,247488,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.25,2.25,1.44,1
2021-06-06,898727,122118,286229,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.25,2.25,1.44,1
2021-04-28,858374,122118,143039,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.25,2.25,1.44,1
2021-07-27,945994,122118,3294,Epicerie salée,Légumes et conserves ,Légumes en conserve,HAPPEEZ,,2.25,2.25,1.44,1
2021-05-01,862493,122118,59396,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENMEL,,2.25,2.25,1.44,1
2021-05-10,872528,122118,223887,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENRAD,,2.25,2.25,1.44,1
